1.0058283805847168e-07  ,  1.5832483768463135e-08
2.0489096641540527e-08  ,  4.6566128730773926e-09
-5.21540641784668e-08  ,  -1.1082738637924194e-07
7.450580596923828e-09  ,  -4.284083843231201e-08
-4.563480615615845e-08  ,  8.475035429000854e-08
8.102506399154663e-08  ,  2.7008354663848877e-08
-2.7008354663848877e-08  ,  7.078051567077637e-08
-5.4016709327697754e-08  ,  3.4458935260772705e-08
1.955777406692505e-08  ,  -3.5390257835388184e-08
-3.3527612686157227e-08  ,  1.5832483768463135e-08
4.377216100692749e-08  ,  6.332993507385254e-08
1.0523945093154907e-07  ,  1.30385160446167e-08
3.073364496231079e-08  ,  9.033828973770142e-08
5.587935447692871e-09  ,  -1.30385160446167e-07
1.210719347000122e-08  ,  -3.166496753692627e-08
-5.494803190231323e-08  ,  -7.078051567077637e-08
5.8673322200775146e-08  ,  -8.381903171539307e-09
-1.0617077350616455e-07  ,  -4.936009645462036e-08
-7.171183824539185e-08  ,  -2.3283064365386963e-08
2.1420419216156006e-08  ,  -4.470348358154297e-08
3.725290298461914e-08  ,  4.6566128730773926e-09
-5.029141902923584e-08  ,  1.0803341865539551e-07
-1.955777406692505e-08  ,  -9.313225746154785e-10
2.421438694000244e-08  ,  -1.6763806343078613e-08
0.0  ,  2.2351741790771484e-08
1.1641532182693481e-07  ,  -3.3527612686157227e-08
-3.632158041000366e-08  ,  7.35744833946228e-08
-6.891787052154541e-08  ,  7.729977369308472e-08
-2.514570951461792e-08  ,  9.313225746154785e-08
1.0710209608078003e-07  ,  2.9802322387695312e-08
-1.5832483768463135e-08  ,  -4.6566128730773926e-09
-6.612390279769897e-08  ,  -1.862645149230957e-08
-2.7008354663848877e-08  ,  -1.1455267667770386e-07
2.1420419216156006e-08  ,  7.35744833946228e-08
2.421438694000244e-08  ,  3.4458935260772705e-08
-1.3969838619232178e-08  ,  4.6566128730773926e-09
-2.7008354663848877e-08  ,  -5.21540641784668e-08
1.7695128917694092e-08  ,  6.05359673500061e-08
-1.862645149230957e-08  ,  -5.4016709327697754e-08
-2.3283064365386963e-08  ,  9.033828973770142e-08
-1.862645149230957e-09  ,  7.450580596923828e-09
6.705522537231445e-08  ,  5.4016709327697754e-08
-8.102506399154663e-08  ,  -3.725290298461914e-08
1.3969838619232178e-08  ,  4.0978193283081055e-08
4.6566128730773926e-09  ,  2.9802322387695312e-08
1.2852251529693604e-07  ,  2.0489096641540527e-08
-2.60770320892334e-08  ,  3.3527612686157227e-08
8.381903171539307e-09  ,  4.284083843231201e-08
-7.636845111846924e-08  ,  6.51925802230835e-09
1.6763806343078613e-08  ,  -2.421438694000244e-08
-4.377216100692749e-08  ,  3.725290298461914e-08
-4.190951585769653e-08  ,  -5.494803190231323e-08
1.73225998878479e-07  ,  6.426125764846802e-08
2.514570951461792e-08  ,  -2.2351741790771484e-08
1.0151416063308716e-07  ,  -1.3969838619232178e-08
-2.60770320892334e-08  ,  -6.146728992462158e-08
-2.9802322387695312e-08  ,  1.1082738637924194e-07
7.636845111846924e-08  ,  -5.587935447692871e-09
7.264316082000732e-08  ,  -5.587935447692871e-09
