633.0  ,  392.0
-310.0  ,  -907.0
-1075.0  ,  125.0
-410.0  ,  -875.0
-968.0  ,  1262.0
-686.0  ,  97.0
-93.0  ,  -328.0
-515.0  ,  -1133.0
-431.0  ,  353.0
1169.0  ,  912.0
-268.0  ,  -326.0
1135.0  ,  -844.0
-591.0  ,  -614.0
-15.0  ,  1774.0
-55.0  ,  68.0
323.0  ,  -348.0
-1120.0  ,  594.0
87.0  ,  -781.0
797.0  ,  -691.0
162.0  ,  -348.0
332.0  ,  -634.0
-444.0  ,  249.0
426.0  ,  -31.0
-1092.0  ,  586.0
-141.0  ,  -126.0
116.0  ,  -527.0
922.0  ,  214.0
253.0  ,  -325.0
2242.0  ,  637.0
1536.0  ,  945.0
-99.0  ,  -386.0
356.0  ,  -288.0
1316.0  ,  892.0
14.0  ,  693.0
674.0  ,  141.0
-737.0  ,  -637.0
-798.0  ,  -203.0
318.0  ,  52.0
-268.0  ,  388.0
-568.0  ,  326.0
-577.0  ,  -52.0
-97.0  ,  -1014.0
74.0  ,  186.0
-1428.0  ,  -304.0
352.0  ,  -223.0
-599.0  ,  352.0
959.0  ,  -1128.0
1461.0  ,  -158.0
-49.0  ,  733.0
485.0  ,  1161.0
402.0  ,  -653.0
1590.0  ,  -4.0
-721.0  ,  270.0
888.0  ,  609.0
426.0  ,  587.0
-260.0  ,  -1570.0
543.0  ,  -183.0
476.0  ,  218.0
-1403.0  ,  766.0
-340.0  ,  1220.0
-727.0  ,  -1417.0
-109.0  ,  -270.0
1187.0  ,  568.0
-38.0  ,  347.0
-728.0  ,  1846.0
382.0  ,  -861.0
-993.0  ,  503.0
1217.0  ,  1111.0
-601.0  ,  -1323.0
94.0  ,  1305.0
-448.0  ,  -1203.0
-305.0  ,  430.0
811.0  ,  -918.0
-241.0  ,  767.0
-440.0  ,  564.0
-935.0  ,  -151.0
71.0  ,  591.0
-598.0  ,  544.0
534.0  ,  -951.0
-14.0  ,  1278.0
1289.0  ,  1426.0
2470.0  ,  -1267.0
-50.0  ,  -95.0
764.0  ,  -270.0
1486.0  ,  -449.0
613.0  ,  -31.0
101.0  ,  -794.0
318.0  ,  1175.0
-1102.0  ,  -1980.0
499.0  ,  174.0
4.0  ,  -953.0
233.0  ,  -931.0
335.0  ,  1243.0
-754.0  ,  392.0
-88.0  ,  -223.0
-290.0  ,  -491.0
-430.0  ,  840.0
1304.0  ,  -1379.0
-416.0  ,  1253.0
-171.0  ,  546.0
987.0  ,  -673.0
144.0  ,  336.0
-46.0  ,  474.0
-311.0  ,  -274.0
402.0  ,  -250.0
538.0  ,  1267.0
272.0  ,  -2188.0
-469.0  ,  -80.0
333.0  ,  -180.0
-501.0  ,  -111.0
